# Instrument-source: 'FullInstrument_v4_elastic_resolution.instr'
# Date: Wed Nov 10 12 02 2021
# Ncount: 10000000
# Numpoints: 146
# Param: pds_dist = 0.05
# type: multiarray_1d(146)
# title: Scan of pds_dist
# xlabel: 'pds_dist'
# ylabel: 'Intensity'
# xvars: pds_dist
# yvars: (Vir_SlitMonitor_I,Vir_SlitMonitor_ERR) (SlitMonitor_I,SlitMonitor_ERR) (BackEndMonitor_I,BackEndMonitor_ERR) (psd_tube1_1_1_I,psd_tube1_1_1_ERR) (psd_tube1_1_2_I,psd_tube1_1_2_ERR) (psd_tube1_1_3_I,psd_tube1_1_3_ERR) (psd_tube1_1_4_I,psd_tube1_1_4_ERR) (psd_tube1_1_5_I,psd_tube1_1_5_ERR) (psd_tube1_1_6_I,psd_tube1_1_6_ERR) (psd_tube1_1_7_I,psd_tube1_1_7_ERR) (psd_tube1_2_1_I,psd_tube1_2_1_ERR) (psd_tube1_2_2_I,psd_tube1_2_2_ERR) (psd_tube1_2_3_I,psd_tube1_2_3_ERR) (psd_tube1_2_4_I,psd_tube1_2_4_ERR) (psd_tube1_2_5_I,psd_tube1_2_5_ERR) (psd_tube1_2_6_I,psd_tube1_2_6_ERR)
# xlimits: 0.05 1.5
# filename: mccode.dat
# variables: pds_dist Vir_SlitMonitor_I Vir_SlitMonitor_ERR SlitMonitor_I SlitMonitor_ERR BackEndMonitor_I BackEndMonitor_ERR psd_tube1_1_1_I psd_tube1_1_1_ERR psd_tube1_1_2_I psd_tube1_1_2_ERR psd_tube1_1_3_I psd_tube1_1_3_ERR psd_tube1_1_4_I psd_tube1_1_4_ERR psd_tube1_1_5_I psd_tube1_1_5_ERR psd_tube1_1_6_I psd_tube1_1_6_ERR psd_tube1_1_7_I psd_tube1_1_7_ERR psd_tube1_2_1_I psd_tube1_2_1_ERR psd_tube1_2_2_I psd_tube1_2_2_ERR psd_tube1_2_3_I psd_tube1_2_3_ERR psd_tube1_2_4_I psd_tube1_2_4_ERR psd_tube1_2_5_I psd_tube1_2_5_ERR psd_tube1_2_6_I psd_tube1_2_6_ERR
0.60 4.79468E+8 296320 9.05362E+6 40612.6 8.12963E+6 3747.9 3026.72 229.589 2846.79 219.364 3006.3 228.051 3171.41 231.794 3081.94 227.925 3549.85 244.923 3773.39 256.354 2488.71 208.58 2478.22 207.601 2218.02 195.965 2878 220.95 2865.61 218.537 2562.91 207.055
0.61 4.79625E+8 296391 9.03008E+6 40538.4 8.09449E+6 3737.65 2775.07 212.929 2807.52 218.086 3343.82 238.639 2956.67 225.251 2788.01 217.972 3545.65 245.814 3256.84 235.661 2511.08 204.804 2898.53 224.784 2589.99 213.399 2672.34 211.504 2483.93 202.529 3016.63 227.718
0.62 4.79636E+8 296410 8.97562E+6 40407.3 8.05354E+6 3729.02 2707.32 214.525 2906.08 222.7 3186.2 234.777 3459.11 242.293 3110.24 230.08 3182.62 232.169 2840.58 219.767 2697.31 215.944 2604.64 208.685 2915.65 222.425 2534.74 206.032 2417.8 202.209 2345.14 199.584
0.63 4.79327E+8 296300 9.07683E+6 40649.1 8.14362E+6 3750.72 3380.21 241.779 2997.14 227.733 3001.17 225.55 2976.99 225.026 3503.25 242.191 3153.11 231.223 3423.83 239.684 2400.55 202.151 2697.42 216.352 2493.9 205.258 2813.73 219.72 2765.81 216.156 2397.33 200.897
0.64 4.79742E+8 296420 9.04365E+6 40555.9 8.10691E+6 3741.07 2889.03 220.764 3328.08 238.033 2860.84 217.244 3040.99 229.447 3214.04 233.091 3327.08 237.634 3104.22 230.402 2501.26 207.796 2507.64 206.662 2409.85 198.64 2575.41 211.052 2565.35 206.308 2094.29 187.428
0.65 4.79363E+8 296307 9.09616E+6 40710.8 8.16238E+6 3757.38 2620.12 212.423 3084.52 229.599 3343.09 239.168 2857.83 217.859 2848.22 221.05 3409.76 238.681 3272.82 237.247 2478.1 206.021 2723.05 213.447 3023.13 226.831 2718.81 215.868 2625.75 212.05 2737.19 213.432
0.66 4.79462E+8 296326 8.99186E+6 40455.7 8.07868E+6 3735.78 2422.95 201.371 3272.82 234.709 3505.04 246.584 3107.18 232.69 3203.88 233.052 3244.66 234.888 3307.31 236.79 2682.6 213.476 2402.71 203.444 2725.84 214.484 2347.32 197.184 2782.46 220.04 2796.23 216.161
0.67 4.79377E+8 296305 9.03773E+6 40515.8 8.11219E+6 3739.57 2805.11 220.522 3515.18 247.463 2822.23 219.024 3183.03 232.291 3064.05 227.948 3133.64 228.906 3257.79 239.028 2602.55 210.847 2289.83 196.007 2814.84 217.406 2384.05 201.206 2827.86 219.632 2837.12 217.45
0.68 4.79573E+8 296354 9.03112E+6 40551.7 8.10762E+6 3742.76 2790.15 217.357 3003.6 227.52 3120.32 231.325 3113.82 228.511 3100.09 230.831 3002.29 225.865 3025 227.216 2250.79 195.261 2463.1 204.127 2938.67 225.217 2402.33 202.338 3068.42 232.622 3005.87 225.673
0.69 4.79323E+8 296286 9.04212E+6 40566.3 8.11541E+6 3744.33 2726.62 214.927 2939.71 223.78 2928.47 223.45 3338.09 238.985 3200.13 230.654 3391.8 241.31 3035.07 227.105 2401.47 201.145 2718.22 215.597 2670.96 214.669 2938.2 225.548 2915.66 223.016 2542.53 206.735
0.70 4.7954E+8 296346 9.03916E+6 40586.8 8.12564E+6 3748.52 2945.29 219.786 3247.43 234.851 3294.65 237.059 3505.68 247.987 3317.24 236.932 3297.36 236.28 3150.84 232.851 2767.81 214.65 2834.98 219.962 2427.8 203.331 3345.4 241.54 2491.55 204.364 2587.46 210.17
0.71 4.79169E+8 296241 8.99626E+6 40472.3 8.07392E+6 3735.05 2636.51 211.586 2994.84 223.992 2850.78 219.028 3064.94 228.368 3034.63 227.492 3304.76 239.975 3402.64 241.082 2084.64 188.239 2743.02 215.771 2575.27 210.38 2436.37 201.138 2566.91 208.597 2989.35 224.62
0.72 4.79612E+8 296374 9.06636E+6 40620.1 8.13442E+6 3748.82 2721.01 214.981 2736.11 218.788 2702.59 210.487 2864.37 217.326 3630.42 249.717 3615.45 247.555 3122.43 229.006 2131.29 190.442 2451.94 204.578 3002.76 226.46 2875.51 220.918 2902.45 224.094 2767.72 218.567
0.73 4.79496E+8 296374 8.98973E+6 40452.7 8.06785E+6 3732.48 3100.83 231.737 2735.23 217.445 3102.94 230.673 3256.41 234.82 3028.82 226.712 3395.43 238.872 3340.09 238.599 2483 204.984 2452.83 205.117 2468.46 204.813 2435.06 203.682 2198.53 191.585 2601.42 208.571
0.74 4.79383E+8 296369 9.00582E+6 40478.1 8.07629E+6 3733.2 2770.01 217.531 2947.77 224.66 2820.76 220.566 3232.64 235.291 2925.16 225.027 3307.28 238.071 3112.66 229.592 2635.39 211.797 2176.81 192.45 2519.13 208.663 2695.08 214.042 2720.09 214.631 2873.87 222.911
0.75 4.78972E+8 296185 9.06151E+6 40610 8.13153E+6 3747.51 2572.85 206.596 2854.98 219.617 3352.43 238.907 3719.08 251.862 3275.27 233.938 3534.79 247.139 3251.71 236.06 2655.64 212.488 2237.31 195.403 2734.96 219.082 2467.18 203.399 2530.52 208.036 2479.65 203.9
0.76 4.79366E+8 296340 8.9575E+6 40393.1 8.03513E+6 3727.54 2752.07 218.039 2991.65 223.77 3545.73 246.571 3086.63 229.095 3495.3 243.111 3462.59 243.177 3452.9 239.672 2469.6 204.784 2252.72 195.281 2308.35 196.305 2507.03 207.924 2560.99 210.274 3172.15 235.872
0.77 4.79199E+8 296298 9.02122E+6 40504.5 8.08247E+6 3735.9 2563.42 210.397 3126.77 230.196 2810.5 219.079 3572.34 247.62 3095.1 227.399 3337.59 236.218 3380.68 240.262 2470.03 205.714 2530.56 204.693 3010.26 223.548 2821.99 218.662 2987.38 229.095 2759.57 217.062
0.78 4.79572E+8 296446 8.9838E+6 40433.4 8.0668E+6 3731.92 2656.27 211.064 2815.89 219.31 2850.81 219.788 2966.01 226.879 2800.74 216.771 3476.04 243.951 3065.49 228.848 2511.23 205.121 2668.22 211.968 2666.24 211.988 2628.67 211.188 2565.57 206.671 2626.67 210.104
0.79 4.7917E+8 296329 8.99886E+6 40481 8.07265E+6 3734.97 2700.82 215.043 3339.94 240.304 3496.26 243.062 3153.31 230.697 3538.13 244.772 2989.91 223.198 3371.77 238.091 2441.93 203.32 2437.97 205.334 2331.11 201.065 2344.47 199.32 2658.75 211.412 2636.92 211.763
0.80 4.78737E+8 296228 9.02552E+6 40539.5 8.09459E+6 3739.63 3166.4 231.647 3334.48 238.936 2995.78 227.6 3032.53 229.459 3010.43 226.97 3080.65 227.583 3417.08 242.122 2567.95 211.177 2537.79 205.709 2952.92 226.174 2488.76 206.802 2861.68 221.715 2297.12 195.077
0.81 4.78052E+8 296032 8.96404E+6 40380.6 8.04023E+6 3726.07 2854.25 221.302 2903.78 220.383 2892.32 224.825 3057.71 224.931 2902.26 218.113 3245.08 235.455 3244.15 236.104 2548.35 208.604 2868.07 221.139 2862.24 221.531 2734.36 217.995 2983.73 227.203 2524.95 205.483
0.82 4.78294E+8 296160 9.0862E+6 40667.1 8.1565E+6 3753.26 2910.92 223.38 2831.85 219.776 3027.02 226.157 3184.54 230.703 2965.02 225.978 3384.38 239.669 3246.84 237.227 2981.74 228.307 2555.32 210.362 2864.21 221.895 2618.33 210.319 2665.55 213.611 2663.45 212.376
0.83 4.78335E+8 296195 9.09786E+6 40695 8.1676E+6 3755.26 2882.43 220.992 2974.45 224.508 2848.32 222.609 2942.94 223.264 3037.36 226.344 3660.79 248.662 3481.03 244.365 2487.08 207.589 2740.33 212.062 2452.33 204.293 2829.77 219.127 2692.62 213.896 2839.47 220.057
0.84 4.77738E+8 296032 9.05249E+6 40567.4 8.12095E+6 3743.42 2789.36 218.964 2764.29 216.358 2831 220.115 3133.68 229.102 3421.26 241.559 2969 219.675 3027.95 226.175 2709.71 216.552 2688.39 213.036 2740.15 215.586 2839.42 218.98 2523.56 207.484 2442.28 200.867
0.85 4.77824E+8 296087 9.10757E+6 40699.3 8.1605E+6 3753.25 2795.23 217.083 2881.81 219.663 3146.98 228.482 2731.45 215.392 3632.98 247.522 2893.31 220.09 3563.43 246.196 2749.34 218.823 2441.38 203.12 2664.83 212.796 2374.49 198.755 2620.27 209.481 2875.01 217.98
0.86 4.77187E+8 295904 9.02381E+6 40505.1 8.0853E+6 3734.99 2810.6 217.005 2780.79 218.94 3124.48 231.295 3020.1 227.851 3025.55 229.307 3376.88 238.811 3015.78 223.669 2325.72 199.903 2591.59 209.547 2489.99 202.592 2784.19 216.597 2990.9 225.739 2950.12 225.645
0.87 4.76636E+8 295788 8.98887E+6 40442.1 8.06922E+6 3732.46 2697.18 212.317 2985.7 224.999 2803.98 219.307 3023.46 226.969 3515.18 246.278 3454.1 242.573 2912.16 220.455 2379.84 200.752 2660.3 209.917 2157.04 190.947 2495.32 208.742 2402.24 199.012 3137.44 231.855
0.88 4.7709E+8 295974 9.03491E+6 40515.9 8.1061E+6 3739.63 2822.35 219.293 3086.6 226.778 3049.08 224.882 3069.17 227.87 2770.87 216.787 2799.23 214.941 3433.81 244.849 2622.01 212.643 2496.58 206.771 2543.38 205.883 2793.73 218.243 2640.55 216.939 2770.54 216.325
0.89 4.76208E+8 295718 9.04243E+6 40557.4 8.10276E+6 3740.24 2996.14 226.656 2888.88 219.262 2836.59 217.77 2918.9 221.314 2955.82 223.555 2807.36 214.097 3045.95 225.116 2592.2 208.862 2368.55 200.295 2620.9 213.433 2470.13 205.794 2847.36 218.449 3333.65 242.369
0.90 4.76096E+8 295740 9.03178E+6 40530.9 8.09905E+6 3737.32 3109.46 229.748 3044.58 227.116 2998.56 225.623 3057.81 227.084 3021.4 227.219 3167.86 233.275 3259.76 234.609 2619.27 211.53 2391.52 201.479 2338.04 197.831 2525.95 208.132 2753.32 218.574 2502.69 204.47
0.91 4.76166E+8 295802 8.97946E+6 40409 8.05818E+6 3729.95 2930.9 224.543 2970.66 226.024 2796.42 217.943 2704.23 214.487 3394.49 242.624 3317.33 236.043 3297.87 237.422 2782.85 219.925 2293.15 197.074 1999.77 185.171 3065.18 229.612 2760.93 217.883 2783.93 218.579
0.92 4.75652E+8 295689 9.03587E+6 40584.1 8.10812E+6 3744.72 2974.68 224.201 3096.84 230.182 3177.5 230.295 3239.04 235.912 3134.44 230.307 3793.03 254.565 3409.91 240.643 3022.15 226.936 2719.83 218.165 2852.14 219.653 2396.06 200.935 3036.66 227.522 2938.78 226.514
0.93 4.74974E+8 295497 9.01271E+6 40512.7 8.09375E+6 3740.71 2661.52 213.799 3281.75 234.468 3230.78 235.403 3291.85 234.433 3052.98 224.979 3224.17 232.754 3120.66 229.374 2054.35 185.508 2683.09 211.137 2598.28 214.34 2372.76 201.33 2839.33 221.017 2531.43 206.468
0.94 4.74711E+8 295469 9.05606E+6 40588.6 8.11657E+6 3742.4 2663.32 214.713 3468.47 242.135 3640.23 251.266 2838.15 219.031 3005.97 222.013 3119.77 232.603 3187.29 233.065 2305.43 198.842 2168.03 192.533 2656.13 214.817 2927.62 224.105 3013.46 225.846 3004.7 225.932
0.95 4.73932E+8 295284 8.98245E+6 40415.6 8.0506E+6 3727.04 2826.49 219.904 3063.83 229.666 2858.54 221.928 3145.47 229.376 3700.85 251.136 3186.37 234.354 3536.46 245.394 2942.04 225.112 2554.05 205.9 2614.11 211.727 2577.9 209.197 2829.07 219.447 2671.9 211.869
0.96 4.73748E+8 295243 8.95104E+6 40349.8 8.03083E+6 3723.46 2875.35 219.394 2572.46 208.666 3371.61 240.014 3060.66 226.4 3186.75 232.344 3497.64 244.08 3037.98 224.686 2812.93 221.289 2487.9 204.895 2672.58 211.991 2478.69 205.164 2523.19 206.899 2597 210.353
0.97 4.73756E+8 295318 9.01832E+6 40511.6 8.09836E+6 3739.83 2840 220.726 2969.74 221.692 2953.48 224.758 2758.12 216.893 3296.71 236.546 3445.85 240.54 3127.52 231.375 2609.89 211.446 2628.2 209.987 2960.67 224.71 3001.7 226.769 2703.21 215.137 3234.71 234.789
0.98 4.73369E+8 295238 9.05961E+6 40589.5 8.12796E+6 3744.58 2679.98 212.391 3079.84 225.144 3533.45 242.726 3095.07 228.147 3438.91 240.661 2960.17 219.675 2647.69 213.306 2461.44 202.189 2627.65 212.632 2411.4 200.726 2323.71 199.002 2797.48 219.717 3235.38 234.137
0.99 4.72959E+8 295149 9.03795E+6 40561.9 8.11706E+6 3745.69 2882.13 221.002 2971.41 223.716 2714.86 212.107 3031.25 228.112 3293.46 238.949 3154.85 231.499 3104.96 228.8 2376.1 201.107 2618.7 212.589 2435.34 204.835 2576.7 209.539 2814.62 218.509 2723.87 216.113
1.00 4.72356E+8 294984 9.06058E+6 40592.1 8.12888E+6 3745.9 2476.12 205.345 3208.87 236.19 2807.89 218.224 3209.87 233.659 3212.99 233.976 3135.86 233.878 3463.36 244.749 2498.98 206.952 2719.82 215.203 2271.64 195.358 2959.81 225.436 2693.5 213.843 2976.64 225.959
1.01 4.71904E+8 294907 9.01675E+6 40492.4 8.07963E+6 3734.93 2829.92 220.205 3205.33 231.794 2797.27 217.241 3045.73 229.49 3176.02 233.706 3114.59 227.282 2975.54 226.204 2340.37 197.582 2318.77 200.535 2749.71 218.654 2239.84 193.299 2740.87 218.45 2358.43 200.31
1.02 4.71097E+8 294721 9.00829E+6 40499.2 8.08226E+6 3735.89 2815.62 219.111 3114.09 230.487 3259.04 235.721 3352.37 238.08 2925.58 221.334 3039.99 226.121 3454.45 241.509 2514.86 205.268 2512.44 205.882 2504.36 204.596 2770.01 216.82 2912.1 224.026 3045.83 229.069
1.03 4.71074E+8 294733 8.98043E+6 40422.2 8.04766E+6 3728.39 2707.73 214.657 3071.14 226.81 3226.09 233.763 2776.94 217.016 3040.63 224.837 2888.68 223.11 3030.31 224.785 2464.01 204.976 2261.2 193.964 2950.82 222.122 2723.38 214.575 3157.35 231.176 2794.76 221.005
1.04 4.7041E+8 294589 9.01293E+6 40484.3 8.07542E+6 3732.59 2790 218.72 3342.63 238.99 3268.08 235.673 3054.98 226.613 3222.04 234.069 3607.74 248.653 3145.38 231.964 2635.5 211.916 2322.51 198.922 2665.27 211.716 2969.76 224.572 2691.32 212.69 2694.53 213.18
1.05 4.70192E+8 294598 9.08599E+6 40661.7 8.14828E+6 3751.04 2826.01 219.292 3030 228.181 3154 230.174 3200.09 234.202 3224.49 232.843 3176.87 229.21 3700.12 252.042 2315.61 196.154 2605.09 208.049 2712.81 213.654 2773.79 218.128 2862.16 221.433 2560.43 206.661
1.06 4.69624E+8 294453 9.08291E+6 40674.4 8.15648E+6 3754.28 3166.56 232.681 3170.39 230.603 2822.06 217.127 3490.07 243.852 2951.71 221.809 3120.25 228.614 2817.23 214.306 2202.07 192.345 2657.9 212.777 2712.2 214.123 2457.6 203.359 2157.03 189.303 2520.83 206.088
1.07 4.69063E+8 294313 8.91317E+6 40247.8 7.99063E+6 3711.99 2776.11 219.302 2816.94 219.685 2737.76 212.75 3175 231.835 3029.66 224.343 3434.02 239.694 3176.51 234.375 2365.58 200.702 2461.46 204.122 2726.08 218.303 2435.26 204.197 2934.32 223.152 2527.65 207.034
1.08 4.68264E+8 294113 8.99559E+6 40453.3 8.07349E+6 3734.12 3105.68 231.314 2758.02 217.698 2872.28 220.431 2858.21 218.409 3456.51 242.092 3251.44 233.161 3072.68 225.812 2764.98 214.334 2741.96 217.004 2244.05 194.478 2920.74 225.428 2626.6 211.329 2719.75 214.011
1.09 4.6794E+8 294110 9.02697E+6 40540.5 8.10139E+6 3740.54 2680.28 212.64 3017.4 226.75 2911.78 221.436 3195 233.354 3280.77 237.017 3373.06 242.053 3524.49 242.764 2866.45 221.03 2742.75 217.024 2823.74 219.601 2647.05 211.137 2694.68 214.308 2886.05 221.006
1.10 4.6715E+8 293914 8.97186E+6 40401.2 8.04302E+6 3726.93 2910.57 221.504 2948.17 225.156 3384.42 242.785 3238.93 235.135 3080.68 226.13 3156.69 230.772 3105.23 228.849 2305.14 199.619 2562.69 209.192 2595.86 206.711 2731.27 216.241 2473.07 205.76 2857.45 222.284
1.11 4.66456E+8 293735 9.01438E+6 40497.4 8.08301E+6 3734.96 2907.49 224.976 3048.06 228.824 3142.55 231.35 3384.02 239.923 2484.77 205.549 3559.01 246.482 2974.58 223.019 2469.72 203.297 2425.88 205.99 2858.25 221.048 2861.67 219.929 3032.83 225.31 2504.45 204.629
1.12 4.65846E+8 293599 9.07684E+6 40646.5 8.15875E+6 3753.99 2758.18 215.191 2993.96 224.388 2769.17 216.37 3036.7 228.926 3212.16 234.274 3520.97 243.814 3712.13 252.17 2699.78 214.852 2438.38 200.359 3007.73 226.012 2424.32 201.458 2628.35 210.176 2492.34 202.452
1.13 4.65057E+8 293402 9.027E+6 40499.2 8.10878E+6 3738.79 2794.61 217.19 3210.2 232.697 3162.71 231.329 3229.09 232.858 2925.33 223.907 3549 246.225 3466.7 244.286 2360.64 199.334 2377.01 203.353 2784.17 216.478 2934.67 222.652 2547 205.728 2600.24 210.794
1.14 4.64896E+8 293447 9.01811E+6 40507.4 8.08834E+6 3736.61 2699.87 213.341 3198.05 231.275 3051.12 226.058 3278.88 234.522 3206.85 231.276 3273.52 234.543 3509.94 244.53 2689.82 215.761 2298.81 196.756 2609.29 208.804 2368.86 200.671 2839.88 220.111 2919.7 224.166
1.15 4.63885E+8 293170 9.02961E+6 40557.7 8.10936E+6 3743.37 2667.98 214.653 2939.36 223.926 3078.35 230.185 3133.66 227.86 2992.3 227.309 3341.79 237.348 2996.95 223.073 2314.54 195.925 2492.6 202.61 2638.11 213.616 2596.85 208.606 2355.65 199.727 2844.28 222.138
1.16 4.62666E+8 292833 9.01203E+6 40507.4 8.08828E+6 3738.69 2962.65 224.401 3309.81 238.493 3200.28 236.726 2781.83 218.344 3031.94 223.37 3947.88 257.785 3214.79 233.28 2539.84 207.255 2736.08 215.533 2682.11 212.055 2834.48 220.726 2628.58 210.924 2665.96 212.148
1.17 4.62971E+8 292983 8.96364E+6 40384.9 8.03773E+6 3724.01 2746.87 217.451 3203.37 230.585 2979.15 227.02 3257.86 239.818 3337.3 237.416 3221.49 232.938 3450.57 242.737 2363.82 201.796 2161.67 190.418 2640.48 214.072 2310.16 198.086 2634.72 212.932 2536.88 204.083
1.18 4.61811E+8 292691 9.01181E+6 40492.5 8.0799E+6 3734.9 2615.9 208.823 2987.08 226.195 3215.37 234.311 2714.41 214.249 3307.41 236.724 3335.1 238.205 2967.99 225.318 2347.23 199.285 2489.87 204.774 2547.7 206.535 2737.97 216.113 2785.68 217.28 2564.47 206.183
1.19 4.60911E+8 292472 9.11085E+6 40721.8 8.16963E+6 3755.99 3225.2 234.219 2999.9 225.702 3422.78 238.646 3274.41 235.305 3215.02 233.217 2915.98 221.838 3478.02 245.841 2574.87 209.699 2380.66 203.351 2713.13 214.135 2709.17 215.428 2504.55 207.443 2908.65 218.626
1.20 4.60364E+8 292395 8.91597E+6 40246.8 7.99901E+6 3714.83 2522.53 205.891 2928.68 226.472 2760.88 216.174 3784.4 257.318 3429.06 241.829 3363.28 239.927 3110.94 230.869 2219.9 195.51 2418.76 198.006 2416.93 206.7 2601.49 210.442 2703.8 215.471 2909 222.65
1.21 4.59137E+8 292058 9.01439E+6 40505.4 8.09076E+6 3738.75 2767.66 219.658 3086.82 230.172 2827.81 217.876 3119.7 229.675 3733.51 256.356 3549.89 245.678 3591.87 245.672 2522.12 209.125 2791.93 216.413 2604.68 210.24 2820.47 219.253 2730.6 218.487 2504.87 206.013
1.22 4.58317E+8 291843 9.05229E+6 40585.5 8.11042E+6 3742.18 2472.62 204.487 3078.11 225.883 3247.14 236.115 3488.64 244.301 3356.05 238.938 3237.41 234.442 2932.1 223.637 2033.49 184.789 2685.28 216.84 2584.33 209.48 2700.59 215.282 2846.2 223.846 2617.43 208.155
1.23 4.57936E+8 291803 9.0546E+6 40594.4 8.13192E+6 3747.87 2769.6 218.588 3646.3 250.946 3254.7 236.386 3235.21 235.476 3252.94 238.948 3750.19 251.498 3349.63 237.101 2347.34 198.108 2545.56 207.134 2663.79 215.028 2774.36 213.305 2548 209.375 2913.81 223.635
1.24 4.567E+8 291475 8.96001E+6 40375.1 8.04592E+6 3726.88 3318.66 238.859 3018.09 226.248 3072.38 228.285 3233.41 233.323 2998.18 225.275 3318.23 235.753 3536.26 247.374 2222.88 193.396 2587.68 209.839 2231.76 192.171 2811.87 220.443 2619.28 210.523 2829.76 218.044
1.25 4.55725E+8 291246 8.96843E+6 40389.2 8.0558E+6 3728.69 2573.19 209.19 3522.71 245.594 3159.52 231.953 2841.25 221.698 3217.85 232.98 3187.44 230.52 3467.84 245.123 2508.62 202.642 2427.14 203.142 2714.5 215.712 2771.66 215.055 2526.23 207.008 2575.49 211.015
1.26 4.5526E+8 291158 9.01876E+6 40491 8.08834E+6 3734.3 2731.55 214.605 3057.96 226.981 2999.95 224.81 3023.79 227.122 3262.39 233.921 3301.18 237.561 3639.58 248.776 2667.99 209.605 2761.77 217.052 2280.47 197.847 2616.17 211.212 3073.9 229.033 2435.34 202.496
1.27 4.54794E+8 291094 9.0668E+6 40619.9 8.1312E+6 3747.4 2923.74 220.91 2538.98 207.208 2979.48 227.215 3659.54 253.474 3109.89 230.661 3407.97 242.23 3761.21 255.026 2519.87 208.125 2536.4 209.367 2377.02 196.894 2541.16 207.466 2644.19 211.743 2707.83 214.069
1.28 4.53182E+8 290641 9.02683E+6 40529.3 8.10291E+6 3740.49 2866.3 222.192 2942.63 223.026 3114.57 227.472 3279.3 235.669 3153.22 233.014 2960.42 221.284 3429.48 242.612 2260.53 196.965 2105.35 189.133 2465.59 205.41 2397.91 203.131 2970.6 224.047 2688.43 213.344
1.29 4.52816E+8 290592 9.0586E+6 40612.5 8.13516E+6 3750.39 2722.07 216.68 3007.73 224.511 3220.44 234.184 3303.48 238.607 3064.5 228.527 3424.83 238.315 3340.14 237.249 2333.87 197.943 2466.38 204.677 2607.2 212.846 2722.02 214.04 2475.09 205.955 2795.04 217.209
1.30 4.51355E+8 290215 9.02534E+6 40538.8 8.10793E+6 3743.48 2524.74 208.604 3203.5 234.784 2660.42 210.149 3016.39 226.016 2970.62 227.381 3555.88 246.011 3132.51 227.453 2754.27 214.981 2587.15 211.125 2534.94 207.853 2407.01 199.835 3034.81 226.868 3092.47 229.797
1.31 4.51032E+8 290209 9.03834E+6 40545.8 8.10714E+6 3741.16 2638.48 212.654 2870.26 221.141 3093.54 229.514 3081.04 230.616 3244.11 231.602 3576.32 247.429 3503.58 245.703 2571.38 208.854 2409.87 202.439 2530.39 208.798 2748.95 216.901 2920.97 222.23 3007.28 226.557
1.32 4.49822E+8 289907 8.99676E+6 40463.7 8.07375E+6 3733.83 3097.69 230.7 3148.4 233.611 3105.23 229.203 2832.78 218.923 3644.82 250.857 3046.5 226.671 3308.12 236.581 2503.13 209.084 2733.73 217.833 2933.61 224.937 2578.51 208.335 2592.32 208.227 2830.42 218.619
1.33 4.49048E+8 289730 9.03122E+6 40576 8.10168E+6 3743.99 3283.04 239.647 3210.18 231.19 3058.16 224.443 3043.17 227.98 3777.54 253.462 3315.27 239.85 3027.26 227.704 2743.47 215.972 2397.33 203.354 2448.66 204.195 2508.31 207.791 2991.68 226.213 2701.29 212.476
1.34 4.47562E+8 289346 9.08489E+6 40674.9 8.14653E+6 3751.42 2982.06 225.33 3010.97 226.036 3165.93 231.472 3052.84 228.416 3355.65 242.528 3639.86 250.664 3599.15 249.308 2454.26 202.749 2397.1 201.535 2878.93 221.357 2634.64 210.509 2947.12 224.936 2981.35 223.074
1.35 4.47005E+8 289235 9.07217E+6 40615.1 8.14366E+6 3748.88 2902.84 221.82 3105.55 228.328 3268.53 236.927 3424.97 243.2 3091.52 228.271 3046.15 229.417 3123.56 229.335 2575.4 208.208 2553.57 207.369 2681.68 214.755 2742.31 216.409 2577.06 210.949 2818.45 218.391
1.36 4.45778E+8 288935 9.01525E+6 40498 8.08615E+6 3736.73 2793.62 221.014 2899.99 221.881 3467.02 243.708 2701.5 213.561 3227.43 235.829 3541.21 245.144 3315.36 237.052 2455.42 203.331 2655.39 211.205 2694.81 212.523 2965.91 225.153 2741.37 215.815 3020.17 228.475
1.37 4.45046E+8 288755 9.00529E+6 40472.5 8.07606E+6 3732.96 2868.56 219.604 2866.69 219.786 3488.38 239.044 3124.65 231.246 2849.17 220.8 2886.82 219.615 3448.16 242.34 2260.55 194.296 2158.23 189.32 2693.82 212.179 2980.29 225.134 3137.46 229.679 2826.4 216.963
1.38 4.44023E+8 288534 8.98045E+6 40428.6 8.0635E+6 3732.02 3095.92 230.761 3079.89 229.064 3141.45 231.073 3101.77 229.476 3413.04 241.655 3122.65 230.126 3378.9 238.578 2608.62 209.763 2710.74 213.267 2798.76 219.523 2567.53 206.85 2583.61 206.823 2964.83 225.102
1.39 4.42998E+8 288259 9.01193E+6 40490.1 8.09417E+6 3738.12 2871.07 220.128 3214.07 236.727 3046.52 227.513 3167.74 235.334 3137.02 229.046 3316.01 238.41 3205.19 233.886 2547.38 205.955 2686.04 211.277 2109.63 188.167 2881.02 220.722 2440.58 206.447 2913.55 225.216
1.40 4.41708E+8 287927 8.99724E+6 40445.1 8.07296E+6 3732.09 3053.07 228.59 2834.3 218.965 3381.18 241.803 3505.61 245.988 3318.44 235.298 3135.76 230.242 3185.07 234.586 2292.51 198.918 2318.93 202.167 2316.25 198.562 2453.2 209.418 2615.09 211.07 2878.14 221.414
1.41 4.40879E+8 287758 9.05139E+6 40576.1 8.11231E+6 3742.52 2994.18 226.205 2777.64 219.151 3552.78 246.981 3435.15 244.397 3033.48 226.706 3402.16 239.579 3146.6 231.86 2359.55 201.231 2435.14 200.19 2382.29 203.064 2847.6 221.967 2666.86 213.472 2629.41 208.82
